호선,역명,요일,비율
3,경찰병원,월,1.1796090918819446
3,경찰병원,일,0.41805692700451785
3,경찰병원,토,0.6383091460964296
3,경찰병원,화,1.188581066110377
3,고속터미널,금,1.1292984011832772
3,고속터미널,목,0.9519102921968069
3,고속터미널,수,0.9282329707634641
3,고속터미널,월,0.9014099551175031
3,고속터미널,일,0.9669205750539851
3,고속터미널,토,1.1995266439630858
3,고속터미널,화,0.922701161721877
3,교대,금,1.2370697539659876
3,교대,목,1.2295844340867992
3,교대,수,1.2310687548164523
3,교대,월,1.1646432092043406
3,교대,일,0.339291991142004
3,교대,토,0.5858037547635844
3,교대,화,1.2125381020208317
3,구파발,금,1.1348836130735165
3,구파발,목,1.1162616703153885
3,구파발,수,1.1252816243518322
3,구파발,월,1.0937433628679276
3,구파발,일,0.5877403710385073
3,구파발,토,0.8204203765299568
3,구파발,화,1.121668981822871
3,금호,금,1.1532202872021966
3,금호,목,1.1234934046750977
3,금호,수,1.1333533410448733
3,금호,월,1.083705130857037
3,금호,일,0.5724252494428822
3,금호,토,0.8152778826929856
3,금호,화,1.118524704084928
3,남부터미널,금,1.214483845780847
3,남부터미널,목,1.1225842222082318
3,남부터미널,수,1.1155765912580486
3,남부터미널,월,1.076068506500154
3,남부터미널,일,0.5433234202778826
3,남부터미널,토,0.8168763051142626
3,남부터미널,화,1.1110871088605734
3,녹번,금,1.1540074948262902
3,녹번,목,1.1516571684247157
3,녹번,수,1.1563064373221354
3,녹번,월,1.1180540426059642
3,녹번,일,0.5117317294189465
3,녹번,토,0.7580965350717942
3,녹번,화,1.1501465923301537
3,대청,금,1.1873397762925497
3,대청,목,1.1698068322383215
3,대청,수,1.1909374675361075
3,대청,월,1.155415503117135
3,대청,일,0.45091622244951673
3,대청,토,0.6738899459828838
3,대청,화,1.1716942523834863
3,대치,금,1.137092306148834
3,대치,목,1.0973512162158967
3,대치,수,1.0807633225338378
3,대치,월,1.0734864536614854
3,대치,일,0.5794550539525531
3,대치,토,0.9328950438605861
3,대치,화,1.0989566036268064
3,도곡,금,1.1854881886477926
3,도곡,목,1.1662381938874655
3,도곡,수,1.1769498414572896
3,도곡,월,1.1650225758139554
3,도곡,일,0.41080193619582656
3,도곡,토,0.7309640405204583
3,도곡,화,1.1645352234772122
3,독립문,금,1.128584117670289
3,독립문,목,1.0876097120625166
3,독립문,수,1.096856561189603
3,독립문,월,1.0240088628856632
3,독립문,일,0.651324470125109
3,독립문,토,0.9221487153855722
3,독립문,화,1.0894675606812472
3,동대입구,금,1.0692998696055511
3,동대입구,목,1.119999610775068
3,동대입구,수,1.0974378062326484
3,동대입구,월,1.0397925388730735
3,동대입구,일,0.6616404810598046
3,동대입구,토,0.9152785117893621
3,동대입구,화,1.0965511816644917
3,매봉,금,1.2088695664917097
3,매봉,목,1.2103040506428657
3,매봉,수,1.2257512962625798
3,매봉,월,1.1784250821837636
3,매봉,일,0.3761138266946105
3,매봉,토,0.5865344058602664
3,매봉,화,1.214001771864204
3,무악재,금,1.1450683368758223
3,무악재,목,1.1472987810858242
3,무악재,수,1.1452147189873876
3,무악재,월,1.1064405594047
3,무악재,일,0.525915178122276
3,무악재,토,0.7878602896898261
3,무악재,화,1.1422021358341636
3,불광,금,1.118808407957365
3,불광,목,1.1043844610778366
3,불광,수,1.1109193017595898
3,불광,월,1.0705605318236278
3,불광,일,0.6249726617335658
3,불광,토,0.8664511898249679
3,불광,화,1.1039034458230477
3,수서,금,1.181650271953832
3,수서,목,1.0914327498741387
3,수서,수,1.0891741040011644
3,수서,월,1.0653168383101583
3,수서,일,0.6361522254284048
3,수서,토,0.8627916766755064
3,수서,화,1.0734821337567957
3,신사,금,1.193427681682914
3,신사,목,1.1127157212684191
3,신사,수,1.1023736665349109
3,신사,월,1.0779611937447062
3,신사,일,0.48714558725281526
3,신사,토,0.9146112846349076
3,신사,화,1.1117648648813268
3,안국,금,1.14583317437039
3,안국,목,1.096941718611731
3,안국,수,1.127175155276001
3,안국,월,1.0188018090436395
3,안국,일,0.6261864915996406
3,안국,토,0.9129728968728097
3,안국,화,1.072088754225788
3,압구정,금,1.1957544776779017
3,압구정,목,1.1198329527791195
3,압구정,수,1.1268736681144949
3,압구정,월,1.079160140770936
3,압구정,일,0.4715844579146982
3,압구정,토,0.8702594579766769
3,압구정,화,1.136534844766173
3,약수,금,1.1632834716289684
3,약수,목,1.1307068135491944
3,약수,수,1.1428134083084902
3,약수,월,1.0945820061696074
3,약수,일,0.5554470850553791
3,약수,토,0.7891180818277947
3,약수,화,1.1240491334605662
3,양재,금,1.2336172397749874
3,양재,목,1.1988013373693127
3,양재,수,1.2025744390014046
3,양재,월,1.1495491882793287
3,양재,일,0.3900924907038979
3,양재,토,0.6362297636738546
3,양재,화,1.1891355411972144
3,연신내,금,1.0787009086391297
3,연신내,목,1.045144012320297
3,연신내,수,1.0527147130380625
3,연신내,월,1.0204170911165087
3,연신내,일,0.5446904499100599
3,연신내,토,1.214022140305901
3,연신내,화,1.0443106846700405
3,오금,금,1.1737578188656514
3,오금,목,1.1673777912979577
3,오금,수,1.1751687365862078
3,오금,월,1.1509769406242139
3,오금,일,0.4682577851908844
3,오금,토,0.6900952811478562
3,오금,화,1.174365646287229
3,옥수,금,1.1521506638852164
3,옥수,목,1.115368078372176
3,옥수,수,1.1150831837350765
3,옥수,월,1.06837664547484
3,옥수,일,0.5871812719258067
3,옥수,토,0.8565289477324589
3,옥수,화,1.1053112088744246
3,을지로3가,금,1.2287868798377266
3,을지로3가,목,1.197987851012638
3,을지로3가,수,1.2180132345253625
3,을지로3가,월,1.1637640897621673
3,을지로3가,일,0.3890429529801289
3,을지로3가,토,0.6160684601358946
3,을지로3가,화,1.1863365317460823
3,일원,금,1.1986728586378694
3,일원,목,1.2127376532005
3,일원,수,1.2217783549628098
3,일원,월,1.1865503592753885
3,일원,일,0.37947206715810855
3,일원,토,0.5803243634099226
3,일원,화,1.2204643433554012
3,잠원,금,1.177289869181243
3,잠원,목,1.134404249620078
3,잠원,수,1.1500430798592631
3,잠원,월,1.1041509376089027
3,잠원,일,0.4916553180719564
3,잠원,토,0.8055270136871269
3,잠원,화,1.1369295319714305
3,종로3가,금,1.2069276796326287
3,종로3가,목,1.1705968149540817
3,종로3가,수,1.1715892623140343
3,종로3가,월,1.1186318656661292
3,종로3가,일,0.4662759353463781
3,종로3가,토,0.7161505236373669
3,종로3가,화,1.1498279184493807
3,지축,금,1.150699982057436
3,지축,목,1.136828129005247
3,지축,수,1.1535366377412994
3,지축,월,1.1075453895724154
3,지축,일,0.5293182940427509
3,지축,토,0.7784330346177323
3,지축,화,1.1436385329631198
3,충무로,금,1.2204486096730491
3,충무로,목,1.2519893542825813
3,충무로,수,1.2425759977287287
3,충무로,월,1.1881208989874612
3,충무로,일,0.31487327370957063
3,충무로,토,0.5473317481450256
3,충무로,화,1.2346601174735832
3,학여울,금,1.2616032737650322
3,학여울,목,1.168640112029264
3,학여울,수,0.9412415329103094
3,학여울,월,0.856494158014437
3,학여울,일,0.7333682317609009
3,학여울,토,1.1423630500425288
3,학여울,화,0.8962896414775268
3,홍제,금,1.133377406515729
3,홍제,목,1.1201158630088124
3,홍제,수,1.126962465980299
3,홍제,월,1.0922251592514325
3,홍제,일,0.5710423526993662
3,홍제,토,0.8352142437404168
3,홍제,화,1.1210625088039432
4,길음,금,1.1425155290148272
4,길음,목,1.1442467853589335
4,길음,수,1.1502501612171463
4,길음,월,1.0873742114358929
4,길음,일,0.5472159269190497
4,길음,토,0.7906635545880024
4,길음,화,1.1377338314661474
4,남태령,금,1.1587841212232666
4,남태령,목,1.0733159069632645
4,남태령,수,1.0743246371690927
4,남태령,월,1.009690618434905
4,남태령,일,0.6277913181729821
4,남태령,토,0.9860700545270468
4,남태령,화,1.070023343509442
4,노원,금,1.1350855071190984
4,노원,목,1.0790934502186633
4,노원,수,1.0871133018741312
4,노원,월,1.0380475584388504
4,노원,일,0.6654057239419938
4,노원,토,0.9186846122683144
4,노원,화,1.0765698461389483
4,당고개,금,1.1204600697007714
4,당고개,목,1.0975194652586233
4,당고개,수,1.0872908686741292
4,당고개,월,1.0757336250252
4,당고개,일,0.6663959543979566
4,당고개,토,0.8657719816782413
4,당고개,화,1.086828035265078
4,동대문,금,1.174222680808438
4,동대문,목,1.149145932383539
4,동대문,수,1.1414393819503732
4,동대문,월,1.1304676172814003
4,동대문,일,0.4583941329027122
4,동대문,토,0.7977104841997755
4,동대문,화,1.1486197704737624
4,동대문역사문화공원,금,1.1303053162771344
4,동대문역사문화공원,목,1.0981438609014529
4,동대문역사문화공원,수,1.1001634864688157
4,동대문역사문화공원,월,1.0414023492508322
4,동대문역사문화공원,일,0.6774907790184584
4,동대문역사문화공원,토,0.8830648041919418
4,동대문역사문화공원,화,1.069429403891364
4,동작,금,1.1283914352211715
4,동작,목,1.0684189699039026
4,동작,수,1.077927816083961
4,동작,월,1.0406404162591087
4,동작,일,0.6947725445101661
4,동작,토,0.9101265133103269
4,동작,화,1.0797223047113633
4,명동,금,1.1204155460804253
4,명동,목,1.0689140255311413
4,명동,수,1.0953255546041538
4,명동,월,1.0358371174036523
4,명동,일,0.6883752988285742
4,명동,토,0.9218071236669623
4,명동,화,1.0693253338850908
4,미아,금,1.1398590503844384
4,미아,목,1.1202318832725735
4,미아,수,1.1327447262832635
4,미아,월,1.096285327320847
4,미아,일,0.581471422496706
4,미아,토,0.8089510030892333
