호선,통행일자,역명,구분,합계
1,2022-06-04,송도달빛축제공원,승차,3569
1,2022-06-05,송도달빛축제공원,승차,2646
1,2022-06-06,송도달빛축제공원,승차,2630
1,2022-06-07,송도달빛축제공원,승차,4344
1,2022-06-08,송도달빛축제공원,승차,4507
1,2022-06-09,송도달빛축제공원,승차,4393
1,2022-06-10,송도달빛축제공원,승차,4654
1,2022-06-11,송도달빛축제공원,승차,3836
1,2022-06-12,송도달빛축제공원,승차,2524
1,2022-06-13,송도달빛축제공원,승차,4392
1,2022-06-14,송도달빛축제공원,승차,4529
1,2022-06-15,송도달빛축제공원,승차,4375
1,2022-06-16,송도달빛축제공원,승차,4788
1,2022-06-17,송도달빛축제공원,승차,5023
1,2022-06-18,송도달빛축제공원,승차,3716
1,2022-06-19,송도달빛축제공원,승차,2450
1,2022-06-20,송도달빛축제공원,승차,4407
1,2022-06-21,송도달빛축제공원,승차,4535
1,2022-06-22,송도달빛축제공원,승차,4643
1,2022-06-23,송도달빛축제공원,승차,4014
1,2022-06-24,송도달빛축제공원,승차,4663
1,2022-06-25,송도달빛축제공원,승차,3611
1,2022-06-26,송도달빛축제공원,승차,2443
1,2022-06-27,송도달빛축제공원,승차,4111
1,2022-06-28,송도달빛축제공원,승차,4102
1,2022-06-29,송도달빛축제공원,승차,4059
1,2022-06-30,송도달빛축제공원,승차,3778
2,2022-01-01,검단오류,승차,596
2,2022-01-02,검단오류,승차,548
2,2022-01-03,검단오류,승차,2535
2,2022-01-04,검단오류,승차,2614
2,2022-01-05,검단오류,승차,2696
2,2022-01-06,검단오류,승차,2583
2,2022-01-07,검단오류,승차,2635
2,2022-01-08,검단오류,승차,1018
2,2022-01-09,검단오류,승차,566
2,2022-01-10,검단오류,승차,2609
2,2022-01-11,검단오류,승차,2626
2,2022-01-12,검단오류,승차,2651
2,2022-01-13,검단오류,승차,2588
2,2022-01-14,검단오류,승차,2579
2,2022-01-15,검단오류,승차,989
2,2022-01-16,검단오류,승차,556
2,2022-01-17,검단오류,승차,2688
2,2022-01-18,검단오류,승차,2724
2,2022-01-19,검단오류,승차,2856
2,2022-01-20,검단오류,승차,2668
2,2022-01-21,검단오류,승차,2628
2,2022-01-22,검단오류,승차,1046
2,2022-01-23,검단오류,승차,567
2,2022-01-24,검단오류,승차,2575
2,2022-01-25,검단오류,승차,2663
2,2022-01-26,검단오류,승차,2685
2,2022-01-27,검단오류,승차,2612
2,2022-01-28,검단오류,승차,2346
2,2022-01-29,검단오류,승차,825
2,2022-01-30,검단오류,승차,681
2,2022-01-31,검단오류,승차,539
2,2022-02-01,검단오류,승차,472
2,2022-02-02,검단오류,승차,497
2,2022-02-03,검단오류,승차,2364
2,2022-02-04,검단오류,승차,2471
2,2022-02-05,검단오류,승차,985
2,2022-02-06,검단오류,승차,541
2,2022-02-07,검단오류,승차,2516
2,2022-02-08,검단오류,승차,2572
2,2022-02-09,검단오류,승차,2706
2,2022-02-10,검단오류,승차,2608
2,2022-02-11,검단오류,승차,2630
2,2022-02-12,검단오류,승차,1052
2,2022-02-13,검단오류,승차,533
2,2022-02-14,검단오류,승차,2538
2,2022-02-15,검단오류,승차,2596
2,2022-02-16,검단오류,승차,2607
2,2022-02-17,검단오류,승차,2546
2,2022-02-18,검단오류,승차,2524
2,2022-02-19,검단오류,승차,1039
2,2022-02-20,검단오류,승차,543
2,2022-02-21,검단오류,승차,2461
2,2022-02-22,검단오류,승차,2597
2,2022-02-23,검단오류,승차,2538
2,2022-02-24,검단오류,승차,2486
2,2022-02-25,검단오류,승차,2481
2,2022-02-26,검단오류,승차,974
2,2022-02-27,검단오류,승차,553
2,2022-02-28,검단오류,승차,2223
2,2022-03-01,검단오류,승차,932
2,2022-03-02,검단오류,승차,2564
2,2022-03-03,검단오류,승차,2579
2,2022-03-04,검단오류,승차,2508
2,2022-03-05,검단오류,승차,1060
2,2022-03-06,검단오류,승차,626
2,2022-03-07,검단오류,승차,2420
2,2022-03-08,검단오류,승차,2556
2,2022-03-09,검단오류,승차,1058
2,2022-03-10,검단오류,승차,2536
2,2022-03-11,검단오류,승차,2599
2,2022-03-12,검단오류,승차,1086
2,2022-03-13,검단오류,승차,505
2,2022-03-14,검단오류,승차,2429
2,2022-03-15,검단오류,승차,2632
2,2022-03-16,검단오류,승차,2582
2,2022-03-17,검단오류,승차,2563
2,2022-03-18,검단오류,승차,2559
2,2022-03-19,검단오류,승차,946
2,2022-03-20,검단오류,승차,577
2,2022-03-21,검단오류,승차,2568
2,2022-03-22,검단오류,승차,2679
2,2022-03-23,검단오류,승차,2662
2,2022-03-24,검단오류,승차,2636
2,2022-03-25,검단오류,승차,2568
2,2022-03-26,검단오류,승차,1020
2,2022-03-27,검단오류,승차,656
2,2022-03-28,검단오류,승차,2533
2,2022-03-29,검단오류,승차,2739
2,2022-03-30,검단오류,승차,2642
2,2022-03-31,검단오류,승차,2604
2,2022-04-01,검단오류,승차,2660
2,2022-04-02,검단오류,승차,1063
2,2022-04-03,검단오류,승차,676
2,2022-04-04,검단오류,승차,2645
2,2022-04-05,검단오류,승차,2789
2,2022-04-06,검단오류,승차,2680
2,2022-04-07,검단오류,승차,2751
2,2022-04-08,검단오류,승차,2703
2,2022-04-09,검단오류,승차,1301
2,2022-04-10,검단오류,승차,731
2,2022-04-11,검단오류,승차,2713
2,2022-04-12,검단오류,승차,2787
2,2022-04-13,검단오류,승차,2733
2,2022-04-14,검단오류,승차,2743
2,2022-04-15,검단오류,승차,2747
2,2022-04-16,검단오류,승차,1249
2,2022-04-17,검단오류,승차,767
2,2022-04-18,검단오류,승차,2741
2,2022-04-19,검단오류,승차,2867
2,2022-04-20,검단오류,승차,2816
2,2022-04-21,검단오류,승차,2821
2,2022-04-22,검단오류,승차,2800
2,2022-04-23,검단오류,승차,1201
2,2022-04-24,검단오류,승차,730
2,2022-04-25,검단오류,승차,2686
2,2022-04-26,검단오류,승차,2882
2,2022-04-27,검단오류,승차,2927
2,2022-04-28,검단오류,승차,2854
2,2022-04-29,검단오류,승차,2741
2,2022-04-30,검단오류,승차,1238
2,2022-05-01,검단오류,승차,702
2,2022-05-02,검단오류,승차,2754
2,2022-05-03,검단오류,승차,2863
2,2022-05-04,검단오류,승차,2984
2,2022-05-05,검단오류,승차,1122
2,2022-05-06,검단오류,승차,2523
2,2022-05-07,검단오류,승차,1118
2,2022-05-08,검단오류,승차,702
2,2022-05-09,검단오류,승차,2879
2,2022-05-10,검단오류,승차,2916
2,2022-05-11,검단오류,승차,2965
2,2022-05-12,검단오류,승차,2899
2,2022-05-13,검단오류,승차,2933
2,2022-05-14,검단오류,승차,1277
2,2022-05-15,검단오류,승차,749
2,2022-05-16,검단오류,승차,2818
2,2022-05-17,검단오류,승차,3001
2,2022-05-18,검단오류,승차,2936
2,2022-05-19,검단오류,승차,2854
2,2022-05-20,검단오류,승차,2847
2,2022-05-21,검단오류,승차,1264
2,2022-05-22,검단오류,승차,740
2,2022-05-23,검단오류,승차,2879
2,2022-05-24,검단오류,승차,3028
2,2022-05-25,검단오류,승차,2957
2,2022-05-26,검단오류,승차,2892
2,2022-05-27,검단오류,승차,2936
2,2022-05-28,검단오류,승차,1214
2,2022-05-29,검단오류,승차,739
2,2022-05-30,검단오류,승차,2936
2,2022-05-31,검단오류,승차,2968
2,2022-06-01,검단오류,승차,1201
2,2022-06-02,검단오류,승차,2926
2,2022-06-03,검단오류,승차,2985
2,2022-06-04,검단오류,승차,1200
2,2022-06-05,검단오류,승차,785
2,2022-06-06,검단오류,승차,877
2,2022-06-07,검단오류,승차,2923
2,2022-06-08,검단오류,승차,3069
2,2022-06-09,검단오류,승차,2891
2,2022-06-10,검단오류,승차,2939
2,2022-06-11,검단오류,승차,1265
2,2022-06-12,검단오류,승차,736
2,2022-06-13,검단오류,승차,2805
2,2022-06-14,검단오류,승차,2971
2,2022-06-15,검단오류,승차,2909
2,2022-06-16,검단오류,승차,2947
2,2022-06-17,검단오류,승차,3001
2,2022-06-18,검단오류,승차,1178
2,2022-06-19,검단오류,승차,765
2,2022-06-20,검단오류,승차,2858
2,2022-06-21,검단오류,승차,2993
2,2022-06-22,검단오류,승차,2997
2,2022-06-23,검단오류,승차,2705
2,2022-06-24,검단오류,승차,2868
2,2022-06-25,검단오류,승차,1159
2,2022-06-26,검단오류,승차,711
2,2022-06-27,검단오류,승차,2844
2,2022-06-28,검단오류,승차,2905
2,2022-06-29,검단오류,승차,2872
2,2022-06-30,검단오류,승차,2684
2,2022-01-01,왕길,승차,768
2,2022-01-02,왕길,승차,864
2,2022-01-03,왕길,승차,2044
2,2022-01-04,왕길,승차,2014
2,2022-01-05,왕길,승차,2097
2,2022-01-06,왕길,승차,2112
2,2022-01-07,왕길,승차,2223
2,2022-01-08,왕길,승차,1247
2,2022-01-09,왕길,승차,824
2,2022-01-10,왕길,승차,2226
2,2022-01-11,왕길,승차,2116
2,2022-01-12,왕길,승차,2043
2,2022-01-13,왕길,승차,2013
2,2022-01-14,왕길,승차,2171
2,2022-01-15,왕길,승차,1234
2,2022-01-16,왕길,승차,866
2,2022-01-17,왕길,승차,2121
2,2022-01-18,왕길,승차,2092
2,2022-01-19,왕길,승차,2137
2,2022-01-20,왕길,승차,2056
2,2022-01-21,왕길,승차,2101
2,2022-01-22,왕길,승차,1234
2,2022-01-23,왕길,승차,831
2,2022-01-24,왕길,승차,2190
2,2022-01-25,왕길,승차,2124
2,2022-01-26,왕길,승차,2111
2,2022-01-27,왕길,승차,2049
2,2022-01-28,왕길,승차,1895
2,2022-01-29,왕길,승차,1008
2,2022-01-30,왕길,승차,780
2,2022-01-31,왕길,승차,622
2,2022-02-01,왕길,승차,542
2,2022-02-02,왕길,승차,726
2,2022-02-03,왕길,승차,1856
2,2022-02-04,왕길,승차,1929
2,2022-02-05,왕길,승차,1140
2,2022-02-06,왕길,승차,752
2,2022-02-07,왕길,승차,1996
2,2022-02-08,왕길,승차,1991
2,2022-02-09,왕길,승차,2015
2,2022-02-10,왕길,승차,2031
2,2022-02-11,왕길,승차,2070
2,2022-02-12,왕길,승차,1200
2,2022-02-13,왕길,승차,780
2,2022-02-14,왕길,승차,1958
2,2022-02-15,왕길,승차,1892
2,2022-02-16,왕길,승차,1947
2,2022-02-17,왕길,승차,1932
2,2022-02-18,왕길,승차,2026
2,2022-02-19,왕길,승차,1155
2,2022-02-20,왕길,승차,711
2,2022-02-21,왕길,승차,1988
2,2022-02-22,왕길,승차,1961
2,2022-02-23,왕길,승차,1990
2,2022-02-24,왕길,승차,1973
2,2022-02-25,왕길,승차,2025
2,2022-02-26,왕길,승차,1117
2,2022-02-27,왕길,승차,757
2,2022-02-28,왕길,승차,1906
2,2022-03-01,왕길,승차,1001
2,2022-03-02,왕길,승차,2201
2,2022-03-03,왕길,승차,2146
2,2022-03-04,왕길,승차,2104
2,2022-03-05,왕길,승차,1184
2,2022-03-06,왕길,승차,814
2,2022-03-07,왕길,승차,2060
2,2022-03-08,왕길,승차,2177
2,2022-03-09,왕길,승차,1036
2,2022-03-10,왕길,승차,2068
2,2022-03-11,왕길,승차,2141
2,2022-03-12,왕길,승차,1196
2,2022-03-13,왕길,승차,687
2,2022-03-14,왕길,승차,2146
2,2022-03-15,왕길,승차,2207
2,2022-03-16,왕길,승차,2231
2,2022-03-17,왕길,승차,2178
2,2022-03-18,왕길,승차,2188
2,2022-03-19,왕길,승차,1041
2,2022-03-20,왕길,승차,816
2,2022-03-21,왕길,승차,2198
2,2022-03-22,왕길,승차,2157
2,2022-03-23,왕길,승차,2195
2,2022-03-24,왕길,승차,2190
2,2022-03-25,왕길,승차,2222
2,2022-03-26,왕길,승차,1213
2,2022-03-27,왕길,승차,918
2,2022-03-28,왕길,승차,2193
2,2022-03-29,왕길,승차,2228
2,2022-03-30,왕길,승차,2146
2,2022-03-31,왕길,승차,2265
2,2022-04-01,왕길,승차,2302
2,2022-04-02,왕길,승차,1371
2,2022-04-03,왕길,승차,880
2,2022-04-04,왕길,승차,2276
2,2022-04-05,왕길,승차,2312
2,2022-04-06,왕길,승차,2339
2,2022-04-07,왕길,승차,2273
2,2022-04-08,왕길,승차,2342
2,2022-04-09,왕길,승차,1392
2,2022-04-10,왕길,승차,972
2,2022-04-11,왕길,승차,2408
2,2022-04-12,왕길,승차,2365
2,2022-04-13,왕길,승차,2332
2,2022-04-14,왕길,승차,2375
2,2022-04-15,왕길,승차,2497
2,2022-04-16,왕길,승차,1530
2,2022-04-17,왕길,승차,897
2,2022-04-18,왕길,승차,2442
2,2022-04-19,왕길,승차,2517
2,2022-04-20,왕길,승차,2493
2,2022-04-21,왕길,승차,2476
2,2022-04-22,왕길,승차,2488
2,2022-04-23,왕길,승차,1504
2,2022-04-24,왕길,승차,979
2,2022-04-25,왕길,승차,2471
2,2022-04-26,왕길,승차,2461
2,2022-04-27,왕길,승차,2568
2,2022-04-28,왕길,승차,2534
2,2022-04-29,왕길,승차,2551
2,2022-04-30,왕길,승차,1477
2,2022-05-01,왕길,승차,980
2,2022-05-02,왕길,승차,2559
2,2022-05-03,왕길,승차,2544
2,2022-05-04,왕길,승차,2698
2,2022-05-05,왕길,승차,1363
2,2022-05-06,왕길,승차,2271
2,2022-05-07,왕길,승차,1350
2,2022-05-08,왕길,승차,963
2,2022-05-09,왕길,승차,2581
2,2022-05-10,왕길,승차,2534
2,2022-05-11,왕길,승차,2597
2,2022-05-12,왕길,승차,2528
2,2022-05-13,왕길,승차,2706
2,2022-05-14,왕길,승차,1572
2,2022-05-15,왕길,승차,1111
2,2022-05-16,왕길,승차,2550
2,2022-05-17,왕길,승차,2546
2,2022-05-18,왕길,승차,2577
2,2022-05-19,왕길,승차,2570
2,2022-05-20,왕길,승차,2626
2,2022-05-21,왕길,승차,1600
2,2022-05-22,왕길,승차,1073
2,2022-05-23,왕길,승차,2553
2,2022-05-24,왕길,승차,2579
2,2022-05-25,왕길,승차,2518
2,2022-05-26,왕길,승차,2611
2,2022-05-27,왕길,승차,2650
2,2022-05-28,왕길,승차,1605
2,2022-05-29,왕길,승차,961
2,2022-05-30,왕길,승차,2513
2,2022-05-31,왕길,승차,2694
2,2022-06-01,왕길,승차,1364
2,2022-06-02,왕길,승차,2543
2,2022-06-03,왕길,승차,2711
2,2022-06-04,왕길,승차,1569
2,2022-06-05,왕길,승차,1035
2,2022-06-06,왕길,승차,1125
2,2022-06-07,왕길,승차,2514
2,2022-06-08,왕길,승차,2623
2,2022-06-09,왕길,승차,2547
2,2022-06-10,왕길,승차,2625
2,2022-06-11,왕길,승차,1589
2,2022-06-12,왕길,승차,1053
2,2022-06-13,왕길,승차,2550
2,2022-06-14,왕길,승차,2640
2,2022-06-15,왕길,승차,2478
2,2022-06-16,왕길,승차,2585
2,2022-06-17,왕길,승차,2671
2,2022-06-18,왕길,승차,1725
2,2022-06-19,왕길,승차,1121
2,2022-06-20,왕길,승차,2617
2,2022-06-21,왕길,승차,2578
2,2022-06-22,왕길,승차,2656
2,2022-06-23,왕길,승차,2290
2,2022-06-24,왕길,승차,2719
2,2022-06-25,왕길,승차,1587
2,2022-06-26,왕길,승차,1002
2,2022-06-27,왕길,승차,2469
2,2022-06-28,왕길,승차,2494
2,2022-06-29,왕길,승차,2487
2,2022-06-30,왕길,승차,2263
2,2022-01-01,검단사거리,승차,4152
2,2022-01-02,검단사거리,승차,4018
2,2022-01-03,검단사거리,승차,7190
2,2022-01-04,검단사거리,승차,7231
2,2022-01-05,검단사거리,승차,7275
2,2022-01-06,검단사거리,승차,7268
2,2022-01-07,검단사거리,승차,7947
2,2022-01-08,검단사거리,승차,5681
2,2022-01-09,검단사거리,승차,4015
2,2022-01-10,검단사거리,승차,7446
2,2022-01-11,검단사거리,승차,7392
2,2022-01-12,검단사거리,승차,7163
2,2022-01-13,검단사거리,승차,6922
2,2022-01-14,검단사거리,승차,7636
2,2022-01-15,검단사거리,승차,5635
2,2022-01-16,검단사거리,승차,4137
2,2022-01-17,검단사거리,승차,7448
2,2022-01-18,검단사거리,승차,7339
2,2022-01-19,검단사거리,승차,7396
2,2022-01-20,검단사거리,승차,7271
2,2022-01-21,검단사거리,승차,7768
2,2022-01-22,검단사거리,승차,5916
2,2022-01-23,검단사거리,승차,4104
2,2022-01-24,검단사거리,승차,7584
2,2022-01-25,검단사거리,승차,7517
2,2022-01-26,검단사거리,승차,7708
2,2022-01-27,검단사거리,승차,7495
2,2022-01-28,검단사거리,승차,7701
2,2022-01-29,검단사거리,승차,5176
2,2022-01-30,검단사거리,승차,4038
2,2022-01-31,검단사거리,승차,3405
2,2022-02-01,검단사거리,승차,3331
2,2022-02-02,검단사거리,승차,3683
2,2022-02-03,검단사거리,승차,6810
2,2022-02-04,검단사거리,승차,7137
2,2022-02-05,검단사거리,승차,5137
2,2022-02-06,검단사거리,승차,3622
2,2022-02-07,검단사거리,승차,7146
2,2022-02-08,검단사거리,승차,7062
2,2022-02-09,검단사거리,승차,6999
2,2022-02-10,검단사거리,승차,7034
2,2022-02-11,검단사거리,승차,7264
2,2022-02-12,검단사거리,승차,5474
2,2022-02-13,검단사거리,승차,3654
2,2022-02-14,검단사거리,승차,7021
2,2022-02-15,검단사거리,승차,6851
2,2022-02-16,검단사거리,승차,6601
2,2022-02-17,검단사거리,승차,6682
2,2022-02-18,검단사거리,승차,7103
2,2022-02-19,검단사거리,승차,5216
2,2022-02-20,검단사거리,승차,3603
2,2022-02-21,검단사거리,승차,6834
2,2022-02-22,검단사거리,승차,6842
2,2022-02-23,검단사거리,승차,6738
2,2022-02-24,검단사거리,승차,6767
2,2022-02-25,검단사거리,승차,7238
2,2022-02-26,검단사거리,승차,5288
2,2022-02-27,검단사거리,승차,3744
2,2022-02-28,검단사거리,승차,7167
2,2022-03-01,검단사거리,승차,4164
2,2022-03-02,검단사거리,승차,7486
2,2022-03-03,검단사거리,승차,7113
2,2022-03-04,검단사거리,승차,7271
2,2022-03-05,검단사거리,승차,5368
2,2022-03-06,검단사거리,승차,3567
2,2022-03-07,검단사거리,승차,7107
2,2022-03-08,검단사거리,승차,7288
2,2022-03-09,검단사거리,승차,4479
2,2022-03-10,검단사거리,승차,6964
2,2022-03-11,검단사거리,승차,7374
2,2022-03-12,검단사거리,승차,5516
2,2022-03-13,검단사거리,승차,3420
2,2022-03-14,검단사거리,승차,6911
2,2022-03-15,검단사거리,승차,7251
2,2022-03-16,검단사거리,승차,7314
2,2022-03-17,검단사거리,승차,7011
2,2022-03-18,검단사거리,승차,7433
2,2022-03-19,검단사거리,승차,4965
2,2022-03-20,검단사거리,승차,3889
2,2022-03-21,검단사거리,승차,7317
2,2022-03-22,검단사거리,승차,7303
2,2022-03-23,검단사거리,승차,7220
2,2022-03-24,검단사거리,승차,7338
2,2022-03-25,검단사거리,승차,7646
2,2022-03-26,검단사거리,승차,5376
2,2022-03-27,검단사거리,승차,4192
2,2022-03-28,검단사거리,승차,7522
2,2022-03-29,검단사거리,승차,7437
2,2022-03-30,검단사거리,승차,7415
2,2022-03-31,검단사거리,승차,7478
2,2022-04-01,검단사거리,승차,8112
2,2022-04-02,검단사거리,승차,6219
2,2022-04-03,검단사거리,승차,4161
2,2022-04-04,검단사거리,승차,7737
2,2022-04-05,검단사거리,승차,7763
2,2022-04-06,검단사거리,승차,8001
2,2022-04-07,검단사거리,승차,7889
2,2022-04-08,검단사거리,승차,8425
2,2022-04-09,검단사거리,승차,6531
2,2022-04-10,검단사거리,승차,4753
2,2022-04-11,검단사거리,승차,8073
2,2022-04-12,검단사거리,승차,8166
2,2022-04-13,검단사거리,승차,7864
2,2022-04-14,검단사거리,승차,8072
2,2022-04-15,검단사거리,승차,8521
2,2022-04-16,검단사거리,승차,6598
2,2022-04-17,검단사거리,승차,4892
2,2022-04-18,검단사거리,승차,8038
2,2022-04-19,검단사거리,승차,8315
2,2022-04-20,검단사거리,승차,8248
2,2022-04-21,검단사거리,승차,8233
2,2022-04-22,검단사거리,승차,8526
2,2022-04-23,검단사거리,승차,6583
2,2022-04-24,검단사거리,승차,4433
2,2022-04-25,검단사거리,승차,8399
2,2022-04-26,검단사거리,승차,8494
2,2022-04-27,검단사거리,승차,8572
2,2022-04-28,검단사거리,승차,8499
2,2022-04-29,검단사거리,승차,8790
2,2022-04-30,검단사거리,승차,6733
2,2022-05-01,검단사거리,승차,4753
2,2022-05-02,검단사거리,승차,8707
2,2022-05-03,검단사거리,승차,8989
2,2022-05-04,검단사거리,승차,9403
2,2022-05-05,검단사거리,승차,5837
2,2022-05-06,검단사거리,승차,8581
2,2022-05-07,검단사거리,승차,6619
2,2022-05-08,검단사거리,승차,4918
2,2022-05-09,검단사거리,승차,8706
2,2022-05-10,검단사거리,승차,8698
2,2022-05-11,검단사거리,승차,8911
2,2022-05-12,검단사거리,승차,8867
2,2022-05-13,검단사거리,승차,9298
2,2022-05-14,검단사거리,승차,7358
2,2022-05-15,검단사거리,승차,5200
2,2022-05-16,검단사거리,승차,8585
2,2022-05-17,검단사거리,승차,8772
2,2022-05-18,검단사거리,승차,8672
2,2022-05-19,검단사거리,승차,8759
2,2022-05-20,검단사거리,승차,9388
2,2022-05-21,검단사거리,승차,7496
2,2022-05-22,검단사거리,승차,5139
2,2022-05-23,검단사거리,승차,8663
2,2022-05-24,검단사거리,승차,8812
2,2022-05-25,검단사거리,승차,8826
2,2022-05-26,검단사거리,승차,8777
2,2022-05-27,검단사거리,승차,9212
2,2022-05-28,검단사거리,승차,7251
2,2022-05-29,검단사거리,승차,4977
2,2022-05-30,검단사거리,승차,8600
2,2022-05-31,검단사거리,승차,9230
2,2022-06-01,검단사거리,승차,5921
2,2022-06-02,검단사거리,승차,8771
2,2022-06-03,검단사거리,승차,9177
2,2022-06-04,검단사거리,승차,6759
2,2022-06-05,검단사거리,승차,4919
2,2022-06-06,검단사거리,승차,4766
2,2022-06-07,검단사거리,승차,8924
2,2022-06-08,검단사거리,승차,8825
2,2022-06-09,검단사거리,승차,8676
2,2022-06-10,검단사거리,승차,9074
2,2022-06-11,검단사거리,승차,7068
2,2022-06-12,검단사거리,승차,5006
2,2022-06-13,검단사거리,승차,8526
2,2022-06-14,검단사거리,승차,8663
2,2022-06-15,검단사거리,승차,8428
2,2022-06-16,검단사거리,승차,8852
2,2022-06-17,검단사거리,승차,9221
2,2022-06-18,검단사거리,승차,7042
2,2022-06-19,검단사거리,승차,5075
2,2022-06-20,검단사거리,승차,8785
2,2022-06-21,검단사거리,승차,8832
2,2022-06-22,검단사거리,승차,8723
2,2022-06-23,검단사거리,승차,7563
2,2022-06-24,검단사거리,승차,9135
2,2022-06-25,검단사거리,승차,6993
2,2022-06-26,검단사거리,승차,4700
2,2022-06-27,검단사거리,승차,8296
2,2022-06-28,검단사거리,승차,8200
2,2022-06-29,검단사거리,승차,8051
2,2022-06-30,검단사거리,승차,7475
2,2022-01-01,마전,승차,1514
2,2022-01-02,마전,승차,1636
2,2022-01-03,마전,승차,3372
2,2022-01-04,마전,승차,3371
2,2022-01-05,마전,승차,3410
2,2022-01-06,마전,승차,3303
2,2022-01-07,마전,승차,3445
2,2022-01-08,마전,승차,2350
2,2022-01-09,마전,승차,1590
2,2022-01-10,마전,승차,3435
2,2022-01-11,마전,승차,3552
2,2022-01-12,마전,승차,3275
2,2022-01-13,마전,승차,3350
2,2022-01-14,마전,승차,3431
2,2022-01-15,마전,승차,2426
2,2022-01-16,마전,승차,1745
2,2022-01-17,마전,승차,3442
2,2022-01-18,마전,승차,3406
2,2022-01-19,마전,승차,3456
2,2022-01-20,마전,승차,3345
2,2022-01-21,마전,승차,3386
2,2022-01-22,마전,승차,2441
2,2022-01-23,마전,승차,1680
2,2022-01-24,마전,승차,3463
2,2022-01-25,마전,승차,3477
2,2022-01-26,마전,승차,3567
2,2022-01-27,마전,승차,3279
2,2022-01-28,마전,승차,3284
2,2022-01-29,마전,승차,1980
2,2022-01-30,마전,승차,1573
2,2022-01-31,마전,승차,1165
2,2022-02-01,마전,승차,1297
2,2022-02-02,마전,승차,1445
2,2022-02-03,마전,승차,3087
2,2022-02-04,마전,승차,3217
2,2022-02-05,마전,승차,2124
2,2022-02-06,마전,승차,1498
2,2022-02-07,마전,승차,3205
2,2022-02-08,마전,승차,3258
2,2022-02-09,마전,승차,3132
2,2022-02-10,마전,승차,3167
2,2022-02-11,마전,승차,3245
2,2022-02-12,마전,승차,2212
2,2022-02-13,마전,승차,1477
2,2022-02-14,마전,승차,3076
2,2022-02-15,마전,승차,3140
2,2022-02-16,마전,승차,3104
2,2022-02-17,마전,승차,3089
2,2022-02-18,마전,승차,3103
2,2022-02-19,마전,승차,2230
2,2022-02-20,마전,승차,1565
2,2022-02-21,마전,승차,3029
2,2022-02-22,마전,승차,3034
2,2022-02-23,마전,승차,3020
2,2022-02-24,마전,승차,3070
2,2022-02-25,마전,승차,3088
2,2022-02-26,마전,승차,2102
2,2022-02-27,마전,승차,1448
2,2022-02-28,마전,승차,3026
2,2022-03-01,마전,승차,1579
2,2022-03-02,마전,승차,3396
2,2022-03-03,마전,승차,3314
2,2022-03-04,마전,승차,3296
2,2022-03-05,마전,승차,2196
2,2022-03-06,마전,승차,1494
2,2022-03-07,마전,승차,3331
2,2022-03-08,마전,승차,3294
2,2022-03-09,마전,승차,1818
2,2022-03-10,마전,승차,3238
2,2022-03-11,마전,승차,3343
2,2022-03-12,마전,승차,2145
2,2022-03-13,마전,승차,1283
2,2022-03-14,마전,승차,3313
2,2022-03-15,마전,승차,3334
2,2022-03-16,마전,승차,3259
2,2022-03-17,마전,승차,3273
2,2022-03-18,마전,승차,3316
2,2022-03-19,마전,승차,2022
2,2022-03-20,마전,승차,1633
2,2022-03-21,마전,승차,3409
2,2022-03-22,마전,승차,3396
2,2022-03-23,마전,승차,3393
2,2022-03-24,마전,승차,3443
2,2022-03-25,마전,승차,3542
2,2022-03-26,마전,승차,2235
2,2022-03-27,마전,승차,1586
2,2022-03-28,마전,승차,3432
2,2022-03-29,마전,승차,3462
2,2022-03-30,마전,승차,3424
2,2022-03-31,마전,승차,3414
2,2022-04-01,마전,승차,3565
2,2022-04-02,마전,승차,2503
2,2022-04-03,마전,승차,1703
2,2022-04-04,마전,승차,3558
2,2022-04-05,마전,승차,3599
2,2022-04-06,마전,승차,3641
2,2022-04-07,마전,승차,3575
2,2022-04-08,마전,승차,3721
2,2022-04-09,마전,승차,2601
2,2022-04-10,마전,승차,1857
2,2022-04-11,마전,승차,3716
2,2022-04-12,마전,승차,3792
2,2022-04-13,마전,승차,3728
2,2022-04-14,마전,승차,3701
2,2022-04-15,마전,승차,3835
2,2022-04-16,마전,승차,2583
2,2022-04-17,마전,승차,1834
2,2022-04-18,마전,승차,3854
2,2022-04-19,마전,승차,3914
2,2022-04-20,마전,승차,3895
2,2022-04-21,마전,승차,3948
2,2022-04-22,마전,승차,3932
2,2022-04-23,마전,승차,2670
2,2022-04-24,마전,승차,1840
2,2022-04-25,마전,승차,3908
2,2022-04-26,마전,승차,3962
2,2022-04-27,마전,승차,4019
2,2022-04-28,마전,승차,4008
2,2022-04-29,마전,승차,4063
2,2022-04-30,마전,승차,2674
2,2022-05-01,마전,승차,1886
2,2022-05-02,마전,승차,4064
2,2022-05-03,마전,승차,4255
2,2022-05-04,마전,승차,4948
2,2022-05-05,마전,승차,2318
2,2022-05-06,마전,승차,3728
2,2022-05-07,마전,승차,2871
2,2022-05-08,마전,승차,1802
2,2022-05-09,마전,승차,4197
2,2022-05-10,마전,승차,4121
2,2022-05-11,마전,승차,4211
2,2022-05-12,마전,승차,4158
2,2022-05-13,마전,승차,4318
2,2022-05-14,마전,승차,2913
2,2022-05-15,마전,승차,2071
2,2022-05-16,마전,승차,4126
2,2022-05-17,마전,승차,4256
2,2022-05-18,마전,승차,4131
2,2022-05-19,마전,승차,4153
